Unnamed: 0,Cohort Year,Students in Cohort,Division,Division Name,Graduation Rate,Dropout Rate,Prev_year_salary,Curr_year_salary,salary_diff,FY 2006 to FY 2007 Percent Increase/ (Decrease),FY 2007 to FY 2008 Percent Increase/ (Decrease),Index,Mean Income,FY 2013 to FY 2014 Percent Increase/ (Decrease),FY 2012 to FY 2013 Percent Increase/ (Decrease),FY 2014 to FY 2015 Percent Increase/ (Decrease),FY 2011 to FY 2012 Percent Increase/ (Decrease),FY 2010 to FY 2011 Percent Increase/ (Decrease),FY 2008 to FY 2009 Percent Increase/ (Decrease),FY 2009 to FY 2010 Percent Increase/ (Decrease),cohort_year,division,division_name,graduation_rate,dropout_rate,income_per_capita
,2012.0,,48.0,King George County,92.56%,5.65%,48051.0,50361.0,4.81,,,46.0,46438.0,,,,,,,,,,,,,
,2012.0,,49.0,King and Queen County,80.82%,13.70%,43977.0,45994.0,4.59,,,47.0,34575.0,,,,,,,,,,,,,
,2012.0,,50.0,King William County,91.50%,2.61%,45889.0,46105.0,0.47,,,48.0,39398.0,,,,,,,,,,,,,
,2012.0,,51.0,Lancaster County,91.59%,2.80%,42566.0,43432.0,2.04,,,49.0,48194.0,,,,,,,,,,,,,
,2012.0,,53.0,Loudoun County,95.24%,2.87%,59738.0,59237.0,-0.84,,,50.0,68475.0,,,,,,,,,,,,,
,2012.0,,54.0,Louisa County,90.26%,6.92%,48009.0,47014.0,-2.07,,,51.0,35844.0,,,,,,,,,,,,,
,2012.0,,55.0,Lunenburg County,80.51%,9.32%,40879.0,40003.0,-2.14,,,52.0,27742.0,,,,,,,,,,,,,
,2012.0,,56.0,Madison County,94.67%,2.67%,43269.0,42745.0,-1.21,,,53.0,41459.0,,,,,,,,,,,,,
,2012.0,,57.0,Mathews County,97.94%,2.06%,38385.0,39857.0,3.84,,,54.0,47739.0,,,,,,,,,,,,,
,2012.0,,58.0,Mecklenburg County,87.89%,7.89%,42469.0,41481.0,-2.33,,,55.0,31773.0,,,,,,,,,,,,,
,2012.0,,59.0,Middlesex County,91.58%,2.11%,42609.0,41103.0,-3.53,,,56.0,42277.0,,,,,,,,,,,,,
,2012.0,,60.0,Montgomery County,84.80%,8.23%,46414.0,45999.0,-0.9,,,57.0,30430.0,,,,,,,,,,,,,
,2012.0,,62.0,Nelson County,88.74%,1.99%,47646.0,47643.0,-0.01,,,58.0,42102.0,,,,,,,,,,,,,
,2012.0,,63.0,New Kent County,85.42%,5.42%,44630.0,44629.0,-0.0,,,59.0,60514.0,,,,,,,,,,,,,
,2012.0,,65.0,Northampton County,76.38%,18.90%,40391.0,41666.0,3.16,,,60.0,39718.0,,,,,,,,,,,,,
,2012.0,,66.0,Northumberland County,89.29%,8.04%,47824.0,46290.0,-3.21,,,61.0,41832.0,,,,,,,,,,,,,
,2012.0,,67.0,Nottoway County,84.86%,8.11%,45489.0,42625.0,-6.3,,,62.0,29690.0,,,,,,,,,,,,,
,2012.0,,68.0,Orange County,89.97%,2.31%,43186.0,45185.0,4.63,,,63.0,41732.0,,,,,,,,,,,,,
,2012.0,,69.0,Page County,97.24%,1.38%,42678.0,41177.0,-3.52,,,64.0,32337.0,,,,,,,,,,,,,
,2012.0,,70.0,Patrick County,94.05%,2.70%,41178.0,40534.0,-1.56,,,65.0,28702.0,,,,,,,,,,,,,
,2012.0,,71.0,Pittsylvania County,89.56%,7.97%,42549.0,41567.0,-2.31,,,66.0,31226.0,,,,,,,,,,,,,
,2012.0,,72.0,Powhatan County,91.54%,2.74%,47228.0,47508.0,0.59,,,67.0,43737.0,,,,,,,,,,,,,
,2012.0,,73.0,Prince Edward County,85.19%,7.94%,43587.0,40675.0,-6.68,,,68.0,26172.0,,,,,,,,,,,,,
,2012.0,,74.0,Prince George County,83.23%,10.48%,49968.0,49834.0,-0.27,,,69.0,34205.0,,,,,,,,,,,,,
,2012.0,,75.0,Prince William County,89.09%,7.37%,62064.0,60993.0,-1.72,,,70.0,,,,,,,,,,,,,,
,2012.0,,77.0,Pulaski County,87.36%,7.02%,41567.0,42757.0,2.86,,,71.0,34116.0,,,,,,,,,,,,,
,2012.0,,78.0,Rappahannock County,81.48%,9.26%,47454.0,47393.0,-0.13,,,72.0,54893.0,,,,,,,,,,,,,
,2012.0,,79.0,Richmond County,83.87%,6.45%,47484.0,48277.0,1.67,,,73.0,29785.0,,,,,,,,,,,,,
,2012.0,,80.0,Roanoke County,91.75%,5.50%,48656.0,48712.0,0.12,,,74.0,46011.0,,,,,,,,,,,,,
,2012.0,,81.0,Rockbridge County,83.26%,8.79%,45084.0,46535.0,3.22,,,75.0,,,,,,,,,,,,,,
,2012.0,,82.0,Rockingham County,90.59%,5.05%,45363.0,44452.0,-2.01,,,76.0,33190.0,,,,,,,,,,,,,
,2012.0,,83.0,Russell County,87.50%,6.40%,39030.0,38884.0,-0.37,,,77.0,30367.0,,,,,,,,,,,,,
,2012.0,,84.0,Scott County,93.71%,2.98%,44267.0,45500.0,2.79,,,78.0,29054.0,,,,,,,,,,,,,
,2012.0,,85.0,Shenandoah County,91.71%,4.59%,44790.0,45115.0,0.73,,,79.0,36606.0,,,,,,,,,,,,,
,2012.0,,86.0,Smyth County,88.24%,5.35%,43483.0,43453.0,-0.07,,,80.0,31207.0,,,,,,,,,,,,,
,2012.0,,87.0,Southampton County,86.90%,9.17%,44069.0,43537.0,-1.21,,,81.0,35060.0,,,,,,,,,,,,,
,2012.0,,88.0,Spotsylvania County,85.99%,5.56%,51964.0,51491.0,-0.91,,,82.0,44151.0,,,,,,,,,,,,,
,2012.0,,89.0,Stafford County,92.11%,4.31%,52591.0,53241.0,1.24,,,83.0,49277.0,,,,,,,,,,,,,
,2012.0,,90.0,Surry County,83.82%,10.29%,47439.0,47645.0,0.43,,,84.0,35790.0,,,,,,,,,,,,,
,2012.0,,91.0,Sussex County,84.31%,5.88%,49077.0,49262.0,0.38,,,85.0,27498.0,,,,,,,,,,,,,
,2012.0,,92.0,Tazewell County,77.82%,9.90%,44508.0,43660.0,-1.91,,,86.0,34194.0,,,,,,,,,,,,,
,2012.0,,93.0,Warren County,91.89%,4.73%,47500.0,45960.0,-3.24,,,87.0,40417.0,,,,,,,,,,,,,
,2012.0,,94.0,Washington County,91.36%,2.76%,44515.0,44484.0,-0.07,,,88.0,40350.0,,,,,,,,,,,,,
,2012.0,,95.0,Westmoreland County,89.12%,6.12%,42170.0,42212.0,0.1,,,89.0,36525.0,,,,,,,,,,,,,
,2012.0,,96.0,Wise County,86.38%,6.61%,49268.0,47742.0,-3.1,,,90.0,30850.0,,,,,,,,,,,,,
,2012.0,,97.0,Wythe County,86.80%,8.43%,44331.0,43160.0,-2.64,,,91.0,30424.0,,,,,,,,,,,,,
,2012.0,,98.0,York County,94.32%,3.02%,49341.0,48831.0,-1.03,,,92.0,51107.0,,,,,,,,,,,,,
,2012.0,,101.0,Alexandria City,82.07%,11.78%,67239.0,70183.0,4.38,,,93.0,,,,,,,,,,,,,,
,2012.0,,102.0,Bristol City,81.15%,12.04%,44864.0,42672.0,-4.89,,,94.0,40350.0,,,,,,,,,,,,,
,2012.0,,103.0,Buena Vista City,93.90%,4.88%,39185.0,40793.0,4.1,,,95.0,,,,,,,,,,,,,,
,2012.0,,104.0,Charlottesville City,85.02%,6.19%,54226.0,52660.0,-2.89,,,96.0,57910.0,,,,,,,,,,,,,
,2012.0,,106.0,Colonial Heights City,89.45%,5.05%,51529.0,51880.0,0.68,,,97.0,,,,,,,,,,,,,,
,2012.0,,107.0,Covington City,84.06%,7.25%,48038.0,50039.0,4.17,,,98.0,35104.0,,,,,,,,,,,,,
,2012.0,,108.0,Danville City,73.84%,9.28%,46970.0,46586.0,-0.82,,,99.0,31226.0,,,,,,,,,,,,,
,2012.0,,109.0,Falls Church City,97.13%,1.15%,63020.0,62956.0,-0.1,,,100.0,,,,,,,,,,,,,,
,2012.0,,110.0,Fredericksburg City,82.72%,8.64%,46944.0,46035.0,-1.94,,,101.0,,,,,,,,,,,,,,
,2012.0,,111.0,Galax City,87.76%,7.14%,43821.0,43379.0,-1.01,,,102.0,29978.0,,,,,,,,,,,,,
,2012.0,,112.0,Hampton City,84.33%,5.19%,44616.0,44205.0,-0.92,,,103.0,,,,,,,,,,,,,,
,2012.0,,113.0,Harrisonburg City,85.54%,5.54%,46253.0,45474.0,-1.68,,,104.0,33190.0,,,,,,,,,,,,,
,2012.0,,114.0,Hopewell City,85.58%,7.69%,45725.0,45360.0,-0.8,,,105.0,34205.0,,,,,,,,,,,,,
,2012.0,,115.0,Lynchburg City,85.20%,6.09%,48050.0,46213.0,-3.82,,,106.0,34435.0,,,,,,,,,,,,,
,2012.0,,116.0,Martinsville City,86.46%,10.42%,42803.0,43504.0,1.64,,,107.0,32951.0,,,,,,,,,,,,,
,2012.0,,117.0,Newport News City,82.97%,6.24%,45842.0,47009.0,2.55,,,108.0,,,,,,,,,,,,,,
,2012.0,,118.0,Norfolk City,76.94%,10.62%,48058.0,48711.0,1.36,,,109.0,,,,,,,,,,,,,,
,2012.0,,119.0,Norton City,97.56%,1.22%,44528.0,44113.0,-0.93,,,110.0,30850.0,,,,,,,,,,,,,
,2012.0,,120.0,Petersburg City,77.46%,14.77%,40316.0,45307.0,12.38,,,111.0,,,,,,,,,,,,,,
,2012.0,,121.0,Portsmouth City,80.81%,11.72%,44450.0,36268.0,-18.41,,,112.0,,,,,,,,,,,,,,
,2012.0,,122.0,Radford City,92.31%,3.85%,49489.0,48813.0,-1.37,,,113.0,30430.0,,,,,,,,,,,,,
,2012.0,,123.0,Richmond City,73.64%,18.15%,49395.0,48345.0,-2.13,,,114.0,,,,,,,,,,,,,,
,2012.0,,124.0,Roanoke City,76.59%,14.17%,38723.0,44425.0,14.73,,,115.0,,,,,,,,,,,,,,
,2012.0,,126.0,Staunton City,85.71%,7.14%,44157.0,44839.0,1.55,,,116.0,,,,,,,,,,,,,,
,2012.0,,127.0,Suffolk City,84.09%,9.94%,50130.0,49280.0,-1.7,,,117.0,,,,,,,,,,,,,,
,2012.0,,128.0,Virginia Beach City,86.87%,5.62%,52710.0,52732.0,0.04,,,118.0,,,,,,,,,,,,,,
,2012.0,,130.0,Waynesboro City,79.75%,9.50%,43188.0,43048.0,-0.32,,,119.0,,,,,,,,,,,,,,
,2012.0,,131.0,Williamsburg-James City County,88.85%,4.79%,53754.0,51923.0,-3.41,,,120.0,,,,,,,,,,,,,,
,2012.0,,132.0,Winchester City,86.64%,10.27%,47541.0,50170.0,5.53,,,121.0,42390.0,,,,,,,,,,,,,
,2012.0,,135.0,Franklin City,78.76%,15.93%,44111.0,44459.0,0.79,,,122.0,,,,,,,,,,,,,,
,2012.0,,136.0,Chesapeake City,91.19%,4.35%,52514.0,54548.0,3.87,,,123.0,,,,,,,,,,,,,,
,2012.0,,139.0,Salem City,93.65%,2.86%,53218.0,53186.0,-0.06,,,124.0,46011.0,,,,,,,,,,,,,
,2012.0,,142.0,Poquoson City,94.12%,.98%,47166.0,46396.0,-1.63,,,125.0,51107.0,,,,,,,,,,,,,
,2012.0,,143.0,Manassas City,80.46%,8.24%,62886.0,61950.0,-1.49,,,126.0,,,,,,,,,,,,,,
,2012.0,,144.0,Manassas Park City,85.11%,8.51%,56322.0,56230.0,-0.16,,,127.0,,,,,,,,,,,,,,
,2012.0,,202.0,Colonial Beach,86.54%,7.69%,43090.0,41592.0,-3.48,,,128.0,,,,,,,,,,,,,,
,2012.0,,207.0,West Point,98.36%,1.64%,42581.0,41721.0,-2.02,,,129.0,,,,,,,,,,,,,,
,2010.0,,1.0,Accomack County,76.35%,16.16%,39576.0,40009.0,1.09,,,0.0,33626.0,,,,,,,,,,,,,
,2010.0,,2.0,Albemarle County,91.97%,5.09%,51223.0,53175.0,3.81,,,1.0,50751.0,,,,,,,,,,,,,
,2010.0,,3.0,Alleghany County,89.30%,7.44%,45580.0,46658.0,2.37,,,2.0,31811.0,,,,,,,,,,,,,
,2010.0,,4.0,Amelia County,85.96%,8.77%,44349.0,46811.0,5.55,,,3.0,33554.0,,,,,,,,,,,,,
,2010.0,,5.0,Amherst County,86.81%,4.49%,42816.0,45544.0,6.37,,,4.0,29905.0,,,,,,,,,,,,,
,2010.0,,6.0,Appomattox County,83.72%,9.30%,41028.0,42754.0,4.21,,,5.0,30756.0,,,,,,,,,,,,,
,2010.0,,7.0,Arlington County,85.24%,11.44%,67742.0,69073.0,1.96,,,6.0,79590.0,,,,,,,,,,,,,
,2010.0,,8.0,Augusta County,87.30%,8.88%,44062.0,45724.0,3.77,,,7.0,,,,,,,,,,,,,,
,2010.0,,9.0,Bath County,84.15%,3.66%,42037.0,43200.0,2.77,,,8.0,38708.0,,,,,,,,,,,,,
,2010.0,,10.0,Bedford County,93.13%,3.94%,40827.0,43455.0,6.44,,,9.0,36266.0,,,,,,,,,,,,,
,2010.0,,11.0,Bland County,93.75%,1.25%,39761.0,42156.0,6.02,,,10.0,27976.0,,,,,,,,,,,,,
,2010.0,,12.0,Botetourt County,91.60%,4.07%,47904.0,49051.0,2.39,,,11.0,39330.0,,,,,,,,,,,,,
,2010.0,,13.0,Brunswick County,86.21%,5.17%,38596.0,40277.0,4.36,,,12.0,26644.0,,,,,,,,,,,,,
,2010.0,,14.0,Buchanan County,87.59%,7.89%,39521.0,41690.0,5.49,,,13.0,30013.0,,,,,,,,,,,,,
,2010.0,,15.0,Buckingham County,83.82%,9.80%,42097.0,43664.0,3.72,,,14.0,23988.0,,,,,,,,,,,,,
,2010.0,,16.0,Campbell County,79.18%,7.65%,42204.0,43618.0,3.35,,,15.0,32074.0,,,,,,,,,,,,,
,2010.0,,17.0,Caroline County,81.90%,11.11%,43301.0,45674.0,5.48,,,16.0,33707.0,,,,,,,,,,,,,
,2010.0,,18.0,Carroll County,87.80%,8.93%,36938.0,40582.0,9.87,,,17.0,28486.0,,,,,,,,,,,,,
,2010.0,,19.0,Charles City County,85.94%,9.38%,38511.0,40180.0,4.33,,,18.0,33088.0,,,,,,,,,,,,,
,2010.0,,20.0,Charlotte County,90.48%,2.65%,42040.0,42554.0,1.22,,,19.0,,,,,,,,,,,,,,
,2010.0,,21.0,Chesterfield County,87.99%,8.38%,48180.0,50071.0,3.93,,,20.0,42314.0,,,,,,,,,,,,,
,2010.0,,22.0,Clarke County,96.14%,.48%,45402.0,47601.0,4.84,,,21.0,50344.0,,,,,,,,,,,,,
,2010.0,,23.0,Craig County,86.27%,9.80%,42430.0,42593.0,0.38,,,22.0,29671.0,,,,,,,,,,,,,
,2010.0,,24.0,Culpeper County,86.64%,5.65%,48348.0,48188.0,-0.33,,,23.0,36725.0,,,,,,,,,,,,,
,2010.0,,25.0,Cumberland County,86.67%,5.00%,39108.0,40115.0,2.57,,,24.0,27971.0,,,,,,,,,,,,,
,2010.0,,26.0,Dickenson County,87.02%,8.17%,39957.0,42595.0,6.6,,,25.0,28561.0,,,,,,,,,,,,,
,2010.0,,27.0,Dinwiddie County,77.40%,9.58%,45181.0,47570.0,5.29,,,26.0,,,,,,,,,,,,,,
,2010.0,,28.0,Essex County,81.65%,9.49%,42812.0,44680.0,4.36,,,27.0,33170.0,,,,,,,,,,,,,
,2010.0,,29.0,Fairfax County,91.23%,5.87%,62458.0,64559.0,3.36,,,28.0,,,,,,,,,,,,,,
,2010.0,,30.0,Fauquier County,90.33%,3.85%,55179.0,56674.0,2.71,,,29.0,55390.0,,,,,,,,,,,,,
,2010.0,,31.0,Floyd County,91.30%,6.52%,41896.0,43176.0,3.06,,,30.0,29786.0,,,,,,,,,,,,,
,2010.0,,32.0,Fluvanna County,90.29%,5.18%,50991.0,53126.0,4.19,,,31.0,34438.0,,,,,,,,,,,,,
,2010.0,,33.0,Franklin County,87.93%,5.11%,43837.0,46035.0,5.01,,,32.0,,,,,,,,,,,,,,
,2010.0,,34.0,Frederick County,83.56%,7.16%,47085.0,48689.0,3.41,,,33.0,38729.0,,,,,,,,,,,,,
,2010.0,,35.0,Giles County,83.69%,11.59%,40903.0,41017.0,0.28,,,34.0,31309.0,,,,,,,,,,,,,
,2010.0,,36.0,Gloucester County,78.85%,9.42%,45857.0,47467.0,3.51,,,35.0,39715.0,,,,,,,,,,,,,
,2010.0,,37.0,Goochland County,85.84%,4.87%,45358.0,45406.0,0.11,,,36.0,68542.0,,,,,,,,,,,,,
,2010.0,,38.0,Grayson County,87.97%,9.49%,37108.0,38179.0,2.88,,,37.0,27200.0,,,,,,,,,,,,,
,2010.0,,39.0,Greene County,88.72%,5.64%,36056.0,44483.0,23.37,,,38.0,33814.0,,,,,,,,,,,,,
,2010.0,,40.0,Greensville County,76.85%,14.81%,43318.0,45470.0,4.97,,,39.0,25290.0,,,,,,,,,,,,,
,2010.0,,41.0,Halifax County,83.16%,5.89%,40518.0,39185.0,-3.29,,,40.0,29162.0,,,,,,,,,,,,,
,2010.0,,42.0,Hanover County,94.77%,2.22%,45002.0,47479.0,5.5,,,41.0,44391.0,,,,,,,,,,,,,
,2010.0,,43.0,Henrico County,86.39%,6.66%,48776.0,49829.0,2.16,,,42.0,46904.0,,,,,,,,,,,,,
,2010.0,,44.0,Henry County,83.53%,6.62%,40181.0,41654.0,3.67,,,43.0,30503.0,,,,,,,,,,,,,
,2010.0,,45.0,Highland County,90.91%,.00%,40337.0,44512.0,10.35,,,44.0,33052.0,,,,,,,,,,,,,
,2010.0,,46.0,Isle of Wight County,85.78%,9.32%,49741.0,52513.0,5.57,,,45.0,45282.0,,,,,,,,,,,,,
,2010.0,,48.0,King George County,89.74%,6.29%,46172.0,48854.0,5.81,,,46.0,44592.0,,,,,,,,,,,,,
,2010.0,,49.0,King and Queen County,81.13%,13.21%,42565.0,41612.0,-2.24,,,47.0,33397.0,,,,,,,,,,,,,
,2010.0,,50.0,King William County,93.17%,3.73%,45314.0,46110.0,1.76,,,48.0,36345.0,,,,,,,,,,,,,
,2010.0,,51.0,Lancaster County,93.66%,2.82%,44186.0,42624.0,-3.53,,,49.0,43688.0,,,,,,,,,,,,,
,2010.0,,52.0,Lee County,72.63%,22.81%,40867.0,43466.0,6.36,,,50.0,26070.0,,,,,,,,,,,,,
,2010.0,,53.0,Loudoun County,94.45%,2.90%,57518.0,58720.0,2.09,,,51.0,63324.0,,,,,,,,,,,,,
,2010.0,,54.0,Louisa County,92.31%,5.77%,48304.0,49656.0,2.8,,,52.0,34788.0,,,,,,,,,,,,,
,2010.0,,55.0,Lunenburg County,69.85%,20.59%,40124.0,41332.0,3.01,,,53.0,25814.0,,,,,,,,,,,,,
,2010.0,,56.0,Madison County,91.43%,4.57%,44253.0,44538.0,0.64,,,54.0,33822.0,,,,,,,,,,,,,
,2010.0,,57.0,Mathews County,93.52%,1.85%,39263.0,39697.0,1.11,,,55.0,43882.0,,,,,,,,,,,,,
,2010.0,,58.0,Mecklenburg County,85.15%,12.32%,40632.0,42068.0,3.53,,,56.0,29035.0,,,,,,,,,,,,,
,2010.0,,59.0,Middlesex County,83.78%,9.01%,39666.0,41677.0,5.07,,,57.0,38517.0,,,,,,,,,,,,,
,2010.0,,60.0,Montgomery County,84.71%,7.64%,43672.0,45738.0,4.73,,,58.0,27921.0,,,,,,,,,,,,,
,2010.0,,62.0,Nelson County,77.38%,6.55%,44422.0,45345.0,2.08,,,59.0,36967.0,,,,,,,,,,,,,
,2010.0,,63.0,New Kent County,88.38%,4.56%,43297.0,46989.0,8.53,,,60.0,54762.0,,,,,,,,,,,,,
,2010.0,,65.0,Northampton County,77.08%,6.94%,38407.0,40689.0,5.94,,,61.0,35131.0,,,,,,,,,,,,,
,2010.0,,66.0,Northumberland County,79.17%,16.67%,47263.0,47323.0,0.13,,,62.0,36523.0,,,,,,,,,,,,,
,2010.0,,67.0,Nottoway County,81.82%,11.36%,42025.0,47136.0,12.16,,,63.0,29138.0,,,,,,,,,,,,,
,2010.0,,68.0,Orange County,83.92%,6.38%,41800.0,42628.0,1.98,,,64.0,37742.0,,,,,,,,,,,,,
,2010.0,,69.0,Page County,85.56%,3.97%,43956.0,44941.0,2.24,,,65.0,30557.0,,,,,,,,,,,,,
,2010.0,,70.0,Patrick County,94.36%,2.05%,40120.0,41296.0,2.93,,,66.0,26561.0,,,,,,,,,,,,,
,2010.0,,71.0,Pittsylvania County,83.98%,10.63%,40924.0,42338.0,3.46,,,67.0,29038.0,,,,,,,,,,,,,
,2010.0,,72.0,Powhatan County,85.60%,5.26%,45637.0,47162.0,3.34,,,68.0,39407.0,,,,,,,,,,,,,
,2010.0,,73.0,Prince Edward County,74.89%,18.30%,43507.0,44451.0,2.17,,,69.0,24356.0,,,,,,,,,,,,,
,2010.0,,74.0,Prince George County,81.15%,10.72%,46996.0,50471.0,7.39,,,70.0,32321.0,,,,,,,,,,,,,
,2010.0,,75.0,Prince William County,88.15%,6.97%,59656.0,63873.0,7.07,,,71.0,,,,,,,,,,,,,,
,2010.0,,77.0,Pulaski County,85.53%,4.91%,42876.0,43794.0,2.14,,,72.0,30615.0,,,,,,,,,,,,,
,2010.0,,78.0,Rappahannock County,91.67%,7.14%,45312.0,46656.0,2.97,,,73.0,48883.0,,,,,,,,,,,,,
,2010.0,,79.0,Richmond County,71.17%,16.22%,45242.0,47385.0,4.74,,,74.0,26659.0,,,,,,,,,,,,,
,2010.0,,80.0,Roanoke County,91.38%,5.13%,47698.0,49221.0,3.19,,,75.0,41908.0,,,,,,,,,,,,,
,2010.0,,81.0,Rockbridge County,78.60%,9.73%,40621.0,42510.0,4.65,,,76.0,,,,,,,,,,,,,,
,2010.0,,82.0,Rockingham County,89.51%,5.14%,44484.0,45124.0,1.44,,,77.0,30644.0,,,,,,,,,,,,,
,2010.0,,83.0,Russell County,84.05%,7.41%,37006.0,40315.0,8.94,,,78.0,29175.0,,,,,,,,,,,,,
,2010.0,,84.0,Scott County,92.26%,4.38%,43542.0,44641.0,2.52,,,79.0,27106.0,,,,,,,,,,,,,
,2010.0,,85.0,Shenandoah County,89.78%,5.76%,44835.0,46181.0,3.0,,,80.0,33409.0,,,,,,,,,,,,,
,2010.0,,86.0,Smyth County,88.30%,3.44%,42986.0,42845.0,-0.33,,,81.0,28557.0,,,,,,,,,,,,,
,2010.0,,87.0,Southampton County,77.92%,12.08%,43078.0,44126.0,2.43,,,82.0,30211.0,,,,,,,,,,,,,
,2010.0,,88.0,Spotsylvania County,88.28%,4.79%,52291.0,53222.0,1.78,,,83.0,41549.0,,,,,,,,,,,,,
,2010.0,,89.0,Stafford County,90.56%,4.52%,52251.0,50820.0,-2.74,,,84.0,46648.0,,,,,,,,,,,,,
,2010.0,,90.0,Surry County,89.19%,9.46%,44646.0,45377.0,1.64,,,85.0,33395.0,,,,,,,,,,,,,
,2010.0,,91.0,Sussex County,68.70%,20.00%,45520.0,47789.0,4.99,,,86.0,26598.0,,,,,,,,,,,,,
,2010.0,,92.0,Tazewell County,74.60%,12.87%,45520.0,45059.0,-1.01,,,87.0,31502.0,,,,,,,,,,,,,
,2010.0,,93.0,Warren County,92.03%,4.78%,43822.0,46127.0,5.26,,,88.0,36908.0,,,,,,,,,,,,,
,2010.0,,94.0,Washington County,86.35%,5.87%,42599.0,44822.0,5.22,,,89.0,34686.0,,,,,,,,,,,,,
,2010.0,,95.0,Westmoreland County,76.77%,16.77%,43386.0,41974.0,-3.25,,,90.0,33707.0,,,,,,,,,,,,,
,2010.0,,96.0,Wise County,85.43%,8.71%,44130.0,48974.0,10.98,,,91.0,30517.0,,,,,,,,,,,,,
,2010.0,,97.0,Wythe County,81.36%,5.65%,42717.0,44307.0,3.72,,,92.0,28922.0,,,,,,,,,,,,,
,2010.0,,98.0,York County,91.86%,4.48%,48136.0,49800.0,3.46,,,93.0,48388.0,,,,,,,,,,,,,
,2010.0,,101.0,Alexandria City,78.74%,13.10%,68315.0,66413.0,-2.78,,,94.0,,,,,,,,,,,,,,
,2010.0,,102.0,Bristol City,80.56%,8.89%,43607.0,45040.0,3.29,,,95.0,34686.0,,,,,,,,,,,,,
,2010.0,,103.0,Buena Vista City,87.88%,5.05%,42461.0,41409.0,-2.48,,,96.0,,,,,,,,,,,,,,
,2010.0,,104.0,Charlottesville City,79.82%,7.34%,52985.0,54095.0,2.09,,,97.0,50751.0,,,,,,,,,,,,,
,2010.0,,106.0,Colonial Heights City,89.57%,5.21%,50158.0,51937.0,3.55,,,98.0,,,,,,,,,,,,,,
,2010.0,,107.0,Covington City,82.86%,8.57%,44710.0,42728.0,-4.43,,,99.0,31811.0,,,,,,,,,,,,,
,2010.0,,108.0,Danville City,78.89%,11.52%,44196.0,46633.0,5.51,,,100.0,29038.0,,,,,,,,,,,,,
,2010.0,,109.0,Falls Church City,96.99%,1.20%,62875.0,63309.0,0.69,,,101.0,,,,,,,,,,,,,,
,2010.0,,110.0,Fredericksburg City,81.00%,13.00%,46786.0,48148.0,2.91,,,102.0,,,,,,,,,,,,,,
,2010.0,,111.0,Galax City,87.65%,7.41%,42162.0,43609.0,3.43,,,103.0,28486.0,,,,,,,,,,,,,
,2010.0,,112.0,Hampton City,79.40%,9.14%,38320.0,44340.0,15.71,,,104.0,,,,,,,,,,,,,,
,2010.0,,113.0,Harrisonburg City,81.84%,10.79%,45659.0,46793.0,2.49,,,105.0,30644.0,,,,,,,,,,,,,
,2010.0,,114.0,Hopewell City,71.72%,18.95%,44687.0,46399.0,3.83,,,106.0,32321.0,,,,,,,,,,,,,
,2010.0,,115.0,Lynchburg City,75.98%,14.33%,44858.0,46475.0,3.6,,,107.0,32074.0,,,,,,,,,,,,,
,2010.0,,116.0,Martinsville City,89.84%,4.28%,44312.0,42418.0,-4.27,,,108.0,30503.0,,,,,,,,,,,,,
,2010.0,,117.0,Newport News City,76.79%,11.30%,45510.0,48938.0,7.53,,,109.0,,,,,,,,,,,,,,
,2010.0,,118.0,Norfolk City,74.16%,15.19%,46161.0,48903.0,5.94,,,110.0,,,,,,,,,,,,,,
,2010.0,,119.0,Norton City,83.08%,12.31%,44663.0,43931.0,-1.64,,,111.0,30517.0,,,,,,,,,,,,,
,2010.0,,120.0,Petersburg City,74.23%,19.39%,40797.0,39409.0,-3.4,,,112.0,,,,,,,,,,,,,,
,2010.0,,121.0,Portsmouth City,67.86%,20.07%,36924.0,42270.0,14.48,,,113.0,,,,,,,,,,,,,,
,2010.0,,122.0,Radford City,90.00%,4.55%,46423.0,49157.0,5.89,,,114.0,27921.0,,,,,,,,,,,,,
,2010.0,,123.0,Richmond City,72.73%,11.81%,48668.0,49403.0,1.51,,,115.0,,,,,,,,,,,,,,
,2010.0,,124.0,Roanoke City,67.69%,19.03%,47244.0,43563.0,-7.79,,,116.0,,,,,,,,,,,,,,
,2010.0,,126.0,Staunton City,81.17%,8.79%,42661.0,43965.0,3.06,,,117.0,,,,,,,,,,,,,,
,2010.0,,127.0,Suffolk City,80.55%,11.82%,48129.0,49964.0,3.81,,,118.0,,,,,,,,,,,,,,
,2010.0,,128.0,Virginia Beach City,85.49%,6.82%,52407.0,53343.0,1.79,,,119.0,,,,,,,,,,,,,,
,2010.0,,130.0,Waynesboro City,83.33%,5.39%,45476.0,46222.0,1.64,,,120.0,,,,,,,,,,,,,,
,2010.0,,131.0,Williamsburg-James City County,83.65%,7.88%,52545.0,53722.0,2.24,,,121.0,,,,,,,,,,,,,,
,2010.0,,132.0,Winchester City,85.87%,10.87%,48498.0,50404.0,3.93,,,122.0,38729.0,,,,,,,,,,,,,
,2010.0,,135.0,Franklin City,76.61%,16.94%,44938.0,45787.0,1.89,,,123.0,,,,,,,,,,,,,,
,2010.0,,136.0,Chesapeake City,88.44%,6.39%,52885.0,54385.0,2.84,,,124.0,,,,,,,,,,,,,,
,2010.0,,139.0,Salem City,89.35%,4.73%,52085.0,53912.0,3.51,,,125.0,41908.0,,,,,,,,,,,,,
